filename,sentence,age,gender,accents,variant,demog_group,bucket,duration_s
common_voice_bn_31651173,বিংশ শতাব্দীতে কুর্দি জাতীয়তাবাদের উন্মেষ ঘটে।,,,,,,,
common_voice_bn_31651204,তিনি স্পেনের সরকারে মন্ত্রী ছিলেন।,,,,,,,
common_voice_bn_31651252,বিংশ শতাব্দীতে কুর্দি জাতীয়তাবাদের উন্মেষ ঘটে।,twenties,male_masculine,"Bangla is a beautiful language.,international mother language day",,,,
common_voice_bn_31651316,"প্রথম এবং সর্বাগ্রে, একজন নারী হিসেবে, তিনি তার শরীরের সঙ্গে যে কোনো কিছু করার অধিকার রাখেন।",,,,,,,
common_voice_bn_31651337,পৃথিবীর অন্য কোথাও এগুলোর দেখা মেলে না।,,,,,,,
common_voice_bn_31651396,"তন্মধ্যে, উদ্বোধনী জুটিতে দুইটি সেঞ্চুরি ও তিনটি হাফ-সেঞ্চুরি করেছিলেন।",,,,,,,
common_voice_bn_31651399,বিশ্বের অধিকাংশ ফুটবল লীগে দ্বৈত রাউন্ড-রবিন পদ্ধতির প্রচলন রয়েছে।,twenties,male_masculine,"Bangla is a beautiful language.,international mother language day",,,,
common_voice_bn_31651400,এর প্রথম আবির্ভাব ঘটে মূল স্টার ওয়ার্স চলচ্চিত্রে।,twenties,male_masculine,"Bangla is a beautiful language.,international mother language day",,,,
common_voice_bn_31651418,চলচ্চিত্রটি ছিল তার অভিনীত প্রথম তেলুগু চলচ্চিত্র।,teens,female_feminine,Narayanganj,,,,
common_voice_bn_31651473,অবশ্য গ্যাস চেম্বারে অধিক সংখ্যক ইহুদি হত্যা করতে তারা জাইকলন-বি ব্যবহার করত।,,,,,,,
common_voice_bn_31651474,এই রাজার পরে পুনরায় অনেক বছর পর্যন্ত এই মন্দিরের পূজা-সেবা বন্ধ হয়ে পড়ে।,,,,,,,
common_voice_bn_31651557,গানটি লিখেছেন ও সুর করেছেন তানিশক-বায়ু।,,,,,,,
common_voice_bn_31651620,"তিনি কুরআন, সুন্নাহ, আইনশাস্ত্র, তুলনামূলক ধর্মতত্ত্বের জন্য খ্যাত ছিলেন।",,,,,,,
common_voice_bn_31651632,তিনি ডেপুটি ট্রান্সপোর্ট কমিশনার ও ডেপুটি সচিব হিসাবে দায়িত্ব পালন করেন।,,,,,,,
common_voice_bn_31651654,সাধারণ পরিবেশে আণবিক ব্যাপন মূলত ন্যানোমিটার থেকে সর্বোচ্চ মিলিমিটার পর্যন্ত বিস্তৃত হয়ে থাকে।,,,,,,,
common_voice_bn_31651667,পরবর্তীকালে যুক্তরাষ্ট্র দ্বীপটিতে একটি নৌ ও সামরিক ঘাঁটি গড়ে তোলে যা এখনো বর্তমান।,teens,female_feminine,Narayanganj,,,,
common_voice_bn_31651744,সরকারি বৃত্তি নিয়ে তিনি উচ্চতর গবেষণার জন্য যুক্তরাষ্ট্রের নর্দান কলোরাডো বিশ্ববিদ্যালয়ে ভর্তি হন।,,,,,,,
common_voice_bn_31651750,তিনি পশ্চিমবঙ্গের শিল্প ও বাণিজ্য মন্ত্রী হিসাবেও দায়িত্ব পালন করেছেন।,,,,,,,
common_voice_bn_31651766,"তিনি ""লব সিনহা"" ও ""কুশ সিনহা"" দুই যমজ ভাইদের সাথে তিন সন্তানের সর্বকনিষ্ঠ সন্তান।",,,,,,,
common_voice_bn_31651803,এই মসজিদটিতে আধুনিক স্থাপত্য শৈলীর পাশাপাশি কিছুটা মুর শৈলীর প্রভাব রয়েছে।,twenties,male_masculine,,,,,
common_voice_bn_31651820,পুরো সমাজ বিধ্বস্ত।,,,,,,,
common_voice_bn_31651902,"এছাড়াও, অস্ট্রেলিয়ায় দলের সাথে যান।",twenties,male_masculine,,,,,
common_voice_bn_31651943,"পৃথিবীর বেশিরভাগ শুষ্ক অঞ্চলের নিচেই ভূগর্ভস্থ সিক্ত শিলাস্তর আছে, কখনো কখনো অনেক গভীরতায়।",,,,,,,
common_voice_bn_31651972,অস্ট্রেলিয়া ক্রিকেট দলের পক্ষে টেস্ট ও একদিনের আন্তর্জাতিকে অংশ নিয়েছেন।,twenties,male_masculine,,,,,
common_voice_bn_31652014,ইউরোপের আমস্টারডাম শহরে খেয়া চলাচল করে শহরের খাল পথে।,,,,,,,
common_voice_bn_31652040,এর ফুল সারা বছর ফোটে রোদে ফুল ফোটে সবচেয়ে বেশি।,twenties,male_masculine,Normal,,,,
common_voice_bn_31652069,তিনি শিশুর লালন পালনের সাথে সাথে তাকে নানান শাস্ত্র ও শিক্ষায় পারদর্শী করে তোলেন।,twenties,male_masculine,Normal,,,,
common_voice_bn_31652099,বাংলাদেশ সেনাবাহিনীর চিফ অব আর্মি স্টাফ আজিজ আহমেদ বাংলাদেশ গল্ফ ফেডারেশনের সভাপতি।,,,,,,,
common_voice_bn_31652216,"এটির পরিচালক রবার্ট ডি নিরো এবং শ্রেষ্ঠাংশে অভিনয়ে করেছেন ম্যাট ডেমন, অ্যাঞ্জেলিনা জোলি।",,,,,,,
common_voice_bn_31652219,এটির ছাদে চারটি ছোট গম্বুজ এবং একটি মিনার দ্বারা সমর্থিত একটি বৃহৎ প্রভাবশালী গম্বুজ রয়েছে।,,,,,,,
common_voice_bn_31652242,এই জঙ্গল নিয়ে প্রচুর গল্প প্রচলিত আছে যার কোন ভিত্তি নেই।,,,nice,,,,
